avg_burst_time,burst_time_variance,avg_priority,arrival_spread,label,scheduler
5.583333333,2.722080495,7.083333333,7,SJF,SJF
6.111111111,2.514157444,6.222222222,7,SJF,SJF
5,3.122498999,7,9,SJF,SJF
4.882352941,2.867307672,5,9,SJF,SJF
6.15,3.102821297,5.5,10,SJF,SJF
6.5,2.645751311,5.25,8,SJF,SJF
4.578947368,2.561163171,5.526315789,10,SJF,SJF
5.142857143,3.356382893,6.428571429,10,SJF,SJF
5.642857143,3.414405258,7.214285714,9,SJF,SJF
5.75,2.126225137,4,9,SJF,SJF
4.142857143,3.270149469,5,8,SJF,SJF
5.230769231,2.777764629,5.307692308,9,SJF,SJF
4.5,2.62995564,4.166666667,6,SJF,SJF
5.75,2.890357533,6.75,10,SJF,SJF
5.647058824,2.655541962,5.176470588,10,SJF,SJF
7.666666667,2.624669291,7.333333333,5,SJF,SJF
7.333333333,1.972026594,7,9,SJF,SJF
5.166666667,2.910708199,6.333333333,10,SJF,SJF
5.444444444,2.629368792,7.222222222,10,SJF,SJF
4.875,2.471714992,5.875,7,SJF,SJF
6.210526316,2.461898013,5.052631579,10,SJF,SJF
6.8,1.833030278,5,7,SJF,SJF
5.166666667,2.544056254,6.166666667,9,SJF,SJF
6.083333333,3.1213868,4.666666667,5,SJF,SJF
5.785714286,2.956314584,5.428571429,6,SJF,SJF
5.307692308,2.398224195,6.230769231,9,SJF,SJF
5.636363636,3.364864641,4.545454545,9,SJF,SJF
3.875,2.368411915,5.5,7,SJF,SJF
4.4,2.244994432,6.6,10,SJF,SJF
7.6,1.854723699,2.8,8,SJF,SJF
5.789473684,2.820581265,5.684210526,10,SJF,SJF
6.714285714,1.577908717,6.714285714,9,SJF,SJF
6.928571429,2.814865785,5.428571429,10,SJF,SJF
6.222222222,3.101174608,5.055555556,9,SJF,SJF
5.529411765,2.354411305,5.058823529,10,SJF,SJF
5.2,3.02654919,4.1,7,SJF,SJF
6.35,2.515452246,4.5,10,SJF,SJF
5,2.469817807,5.35,10,SJF,SJF
5.722222222,3.051512477,5.055555556,9,SJF,SJF
5.647058824,2.471988399,5.529411765,10,SJF,SJF
5.466666667,3.116978594,5.666666667,8,SJF,SJF
6.105263158,2.593407367,5.789473684,10,SJF,SJF
4.578947368,2.889468891,5.736842105,10,SJF,SJF
4.888888889,2.622316382,4.722222222,10,SJF,SJF
5.166666667,2.939198681,6.666666667,9,SJF,SJF
4.6,2.332380758,3.7,9,SJF,SJF
5.526315789,2.541620309,6.842105263,8,SJF,SJF
6.444444444,3.337034982,5.222222222,8,SJF,SJF
6,2.828427125,3.5,8,SJF,SJF
4.444444444,1.949992086,5.777777778,7,SJF,SJF
6,2.863564213,6.05,9,SJF,SJF
2.846153846,1.955117696,7.538461538,9,SJF,SJF
5.666666667,2.687419249,6,7,SJF,SJF
3.8,1.720465053,7.4,10,SJF,SJF
6.333333333,2.357022604,5.444444444,7,SJF,SJF
5.647058824,2.806320104,4.882352941,8,SJF,SJF
5.647058824,3.008638083,5.647058824,9,SJF,SJF
5.333333333,3.34995854,6,10,SJF,SJF
5.833333333,2.773886163,4.611111111,9,SJF,SJF
5.4,2.8,5.6,8,SJF,SJF
4.230769231,2.912937881,5.307692308,10,SJF,SJF
5.583333333,2.253084306,5,9,SJF,SJF
5.736842105,3.005995855,5.421052632,9,SJF,SJF
6.133333333,3.030218181,5.666666667,9,SJF,SJF
5.352941176,2.969277521,4.647058824,9,SJF,SJF
5.7,3.241913015,5.45,9,SJF,SJF
5.4,2.2,5.1,10,SJF,SJF
4.454545455,2.230517118,5.090909091,8,SJF,SJF
6.055555556,2.1723572,3.388888889,9,SJF,SJF
5.277777778,2.784990635,5.5,10,SJF,SJF
5.473684211,2.835274442,5.789473684,10,SJF,SJF
4.833333333,3.077697552,5.166666667,8,SJF,SJF
4.75,1.887458609,7.125,9,SJF,SJF
7.769230769,2.325571763,6.230769231,10,SJF,SJF
5.777777778,3.010270485,5.777777778,10,SJF,SJF
5.5,2.828427125,5.75,8,SJF,SJF
6.2,3.919183588,5.4,9,SJF,SJF
6.333333333,3.134042473,5.6,9,SJF,SJF
5.444444444,3.435472185,4.777777778,9,SJF,SJF
4.384615385,2.843033633,4.769230769,8,SJF,SJF
5.538461538,2.023530221,5.153846154,10,SJF,SJF
5.727272727,3.816016702,5.090909091,8,SJF,SJF
6,3.043543641,4.684210526,10,SJF,SJF
8,1.414213562,5.8,10,SJF,SJF
3.909090909,2.353123474,6.272727273,7,SJF,SJF
6.133333333,3.303869785,5.4,10,SJF,SJF
5.181818182,2.328408814,3.363636364,10,SJF,SJF
5.75,3.112474899,4.4375,8,SJF,SJF
4.65,2.761792896,5.35,10,SJF,SJF
6.545454545,2.571297386,5.545454545,9,SJF,SJF
7.363636364,2.869042516,4.727272727,8,SJF,SJF
5.7,2.282542442,4.6,9,SJF,SJF
5.666666667,2.687419249,5.666666667,10,SJF,SJF
4.75,2.384848004,6.583333333,8,SJF,SJF
4.555555556,3.235604395,3.666666667,9,SJF,SJF
7.571428571,1.399708424,5.714285714,10,SJF,SJF
6.5,2.906888371,5.7,10,SJF,SJF
5.473684211,3.184971636,5.684210526,9,SJF,SJF
4.666666667,2.211083194,7.444444444,9,SJF,SJF
5.5625,2.621277122,5.25,8,SJF,SJF
5.571428571,2.664965444,5.428571429,10,SJF,SJF
5.647058824,2.495670992,4.764705882,10,SJF,SJF
7,2.672612419,4,10,SJF,SJF
3.769230769,2.117830754,5.923076923,10,SJF,SJF
5.625,2.496873044,4.875,9,SJF,SJF
5.7,2.551470164,6.3,7,SJF,SJF
6.3125,2.95209142,4.375,10,SJF,SJF
4.647058824,2.84793375,5.823529412,10,SJF,SJF
6.65,2.903015673,7.1,10,SJF,SJF
5.230769231,3.042110759,4.307692308,10,SJF,SJF
6.2,2.638181192,3.8,10,SJF,SJF
7,2.179449472,7.5,10,SJF,SJF
5.5,2.247220505,5.3,10,SJF,SJF
4.8,2.856571371,6.8,7,SJF,SJF
5.125,2.781074433,5.8125,10,SJF,SJF
6,1.906925178,6.090909091,9,SJF,SJF
5.333333333,2.624669291,4.888888889,10,SJF,SJF
6.111111111,2.845832994,4.888888889,8,SJF,SJF
5.142857143,2.356060357,4.428571429,7,SJF,SJF
5.166666667,2.910708199,7,7,SJF,SJF
5.4,2.059126028,7.2,7,SJF,SJF
5.368421053,2.679562539,5.315789474,10,SJF,SJF
5.875,2.619040855,5.3125,9,SJF,SJF
4.375,2.521780125,4.75,8,SJF,SJF
6.769230769,2.66469355,5.692307692,10,SJF,SJF
4.444444444,2.692009209,4.666666667,10,SJF,SJF
5.411764706,2.276706174,4.411764706,10,SJF,SJF
6.444444444,2.45452467,3.555555556,9,SJF,SJF
3.8,2.712931993,7.2,6,SJF,SJF
6,3.12694384,4.666666667,9,SJF,SJF
5.25,2.772634127,5.416666667,9,SJF,SJF
4.3125,2.337700526,6.875,8,SJF,SJF
4.846153846,3.008862649,5.384615385,8,SJF,SJF
5.333333333,3.036811193,3.333333333,9,SJF,SJF
6.076923077,2.525608486,6.230769231,8,SJF,SJF
5.384615385,2.923076923,5.461538462,9,SJF,SJF
5.222222222,2.858817851,5.777777778,7,SJF,SJF
4.909090909,2.609581835,6.272727273,10,SJF,SJF
4.368421053,2.679562539,6.157894737,10,SJF,SJF
5.9,2.773084925,5.6,4,SJF,SJF
6.85,2.329699551,6.25,10,SJF,SJF
6.083333333,3.226410114,3.916666667,10,SJF,SJF
6.6,2.059126028,5.2,7,SJF,SJF
4.833333333,3.023059525,6.5,9,SJF,SJF
4.764705882,2.364676617,5.588235294,10,SJF,SJF
4.25,2.861380786,3.25,10,SJF,SJF
5.357142857,2.990631631,6.714285714,9,SJF,SJF
5,2.655679118,6.210526316,9,SJF,SJF
6.181818182,2.724240739,5.727272727,9,SJF,SJF
4.727272727,2.561636873,4.363636364,10,SJF,SJF
5.727272727,2.339032787,6.090909091,10,SJF,SJF
5.05,2.889204043,5.4,10,SJF,SJF
5.421052632,3.313700261,5.315789474,10,SJF,SJF
4.823529412,2.749016811,5.764705882,10,SJF,SJF
6.882352941,2.784037545,4.823529412,8,SJF,SJF
5.166666667,2.671869924,5.5,8,SJF,SJF
3.833333333,0.897527468,6.5,10,SJF,SJF
6.142857143,2.415933504,6.428571429,8,SJF,SJF
5.071428571,2.218889224,4.785714286,10,SJF,SJF
4.888888889,1.968893905,4.888888889,10,SJF,SJF
5.692307692,3.243564407,5.153846154,10,SJF,SJF
5.2,3.310589071,6,8,SJF,SJF
5.266666667,2.93181779,6.066666667,10,SJF,SJF
4.944444444,2.527014537,5.333333333,9,SJF,SJF
4.875,2.315032397,5.875,10,SJF,SJF
5.642857143,3.351058316,5.428571429,10,SJF,SJF
6.285714286,2.547507786,7,8,SJF,SJF
4.4,3.555277767,5.4,6,SJF,SJF
5.055555556,2.837687286,4.777777778,10,SJF,SJF
6.375,2.666341126,4.875,10,SJF,SJF
5.692307692,2.945259957,5.461538462,8,SJF,SJF
6.625,2.394655508,6.125,9,SJF,SJF
6.4,1.685229955,5.8,9,SJF,SJF
6.1,2.42693222,5.4,10,SJF,SJF
6.157894737,3.296938898,5.526315789,10,SJF,SJF
6.571428571,2.32115383,4.428571429,9,SJF,SJF
6,2.867441756,6.888888889,8,SJF,SJF
5.421052632,3.014278119,5.210526316,10,SJF,SJF
5.888888889,3.142696805,6.222222222,9,SJF,SJF
6.769230769,2.516219574,4.230769231,8,SJF,SJF
5.75,2.358495283,5.5,10,SJF,SJF
5.6,2.690724809,5.8,10,SJF,SJF
6.166666667,3.131382371,5.277777778,10,SJF,SJF
5.692307692,3.122735866,6.307692308,10,SJF,SJF
5.454545455,3.285329273,7.181818182,8,SJF,SJF
6,3.122498999,3.375,8,SJF,SJF
5.833333333,3.157882554,6.416666667,7,SJF,SJF
6,2.699206233,7.071428571,9,SJF,SJF
5.090909091,2.466301812,4.727272727,10,SJF,SJF
5.631578947,2.905720788,6.052631579,10,SJF,SJF
4.857142857,1.355261854,6.571428571,10,SJF,SJF
5.466666667,2.21710522,4.733333333,7,SJF,SJF
4.142857143,3.203951642,6.071428571,8,SJF,SJF
7,2.828427125,6.2,4,SJF,SJF
5.3125,2.866154872,4.9375,10,SJF,SJF
5.823529412,2.894930541,5,8,SJF,SJF
6.65,2.495495943,5.05,10,SJF,SJF
4,3.31662479,5.833333333,10,SJF,SJF
7.117647059,2.58689805,6.235294118,10,SJF,SJF
4.95,3.26305072,5.65,10,SJF,SJF
5.555555556,2.671292284,6.555555556,9,SJF,SJF
4.4,2.416609195,5,10,SJF,SJF
7.5,1.979057015,6.5,10,SJF,SJF
4.272727273,2.863275591,5.454545455,10,SJF,SJF
4.764705882,2.860057831,5.176470588,9,SJF,SJF
5.222222222,3.48895966,5.666666667,9,SJF,SJF
5.416666667,2.871072196,5.833333333,10,SJF,SJF
4.777777778,2.615244955,6.333333333,10,SJF,SJF
5.571428571,2.29017422,5.571428571,9,SJF,SJF
5.071428571,3.172747474,4.785714286,8,SJF,SJF
6,3.295017884,5.428571429,9,SJF,SJF
4.333333333,2.357022604,5.555555556,9,SJF,SJF
5.105263158,2.712441837,5.315789474,10,SJF,SJF
6.666666667,2.748737084,5,5,SJF,SJF
7.333333333,2.2852182,6,8,SJF,SJF
6.555555556,1.949992086,5.777777778,8,SJF,SJF
6.125,2.642796814,5.1875,9,SJF,SJF
6.2,1.833030278,5.6,5,SJF,SJF
2.571428571,1.761261144,5.142857143,10,SJF,SJF
6.222222222,2.779999112,5.444444444,10,SJF,SJF
4.5,2.765863337,4.65,10,SJF,SJF
3.833333333,1.771690969,5.333333333,3,SJF,SJF
4.705882353,2.515006862,4.058823529,10,SJF,SJF
5.533333333,2.801586852,6.533333333,9,SJF,SJF
6.176470588,2.617481819,6.294117647,10,SJF,SJF
5.7,2.865309756,4.6,10,SJF,SJF
7.142857143,2.641891716,3.571428571,8,SJF,SJF
6.071428571,3.01103413,5.428571429,10,SJF,SJF
6,2.5,6,10,SJF,SJF
5.666666667,2.708012802,6,9,SJF,SJF
6.2,2.481934729,6.2,9,SJF,SJF
5.181818182,1.526623239,6.090909091,7,SJF,SJF
7,2.160246899,5.166666667,10,SJF,SJF
6.055555556,2.952818281,5.666666667,9,SJF,SJF
6.8,3.02654919,3.6,10,SJF,SJF
4.6,2.154065923,3.6,8,SJF,SJF
4.882352941,2.762827898,5.470588235,9,SJF,SJF
4.75,2.890357533,6.75,9,SJF,SJF
5.625,3.276335606,5,9,SJF,SJF
6.615384615,2.058321255,4.769230769,7,SJF,SJF
6.714285714,2.373321104,6.428571429,8,SJF,SJF
5.153846154,3.109443528,4.692307692,10,SJF,SJF
4.8125,3.609341179,4.8125,9,SJF,SJF
4.333333333,2.772884579,6.2,9,SJF,SJF
5.066666667,3.172100601,6.333333333,8,SJF,SJF
5.368421053,2.599808218,4.894736842,8,SJF,SJF
5.157894737,3.030774747,5.105263158,10,SJF,SJF
5,2.796101182,6.181818182,10,SJF,SJF
6.5,2.474873734,5.4375,10,SJF,SJF
6.111111111,2.941822732,6.611111111,10,SJF,SJF
4,3.033150178,4.4,5,SJF,SJF
4.692307692,2.699989042,5.615384615,10,SJF,SJF
5,2.253202849,5,8,SJF,SJF
5.307692308,3.098004702,4.923076923,10,SJF,SJF
6.2,3.18747549,5.6,8,SJF,SJF
4.375,2.341874249,5.625,9,SJF,SJF
3.4,2.154065923,2.8,10,SJF,SJF
6.428571429,3.040542379,5.714285714,10,SJF,SJF
5.368421053,3.029860624,6.894736842,10,SJF,SJF
5.5625,3.27812351,6.5625,10,SJF,SJF
4.888888889,2.766644355,5.333333333,10,SJF,SJF
5.5,2.62202212,5.375,10,SJF,SJF
5.333333333,2.748737084,6.166666667,9,SJF,SJF
7.266666667,2.143724692,5.866666667,10,SJF,SJF
5,2.93257566,3.8,10,SJF,SJF
5.375,3.568525606,4.5,6,SJF,SJF
6.857142857,3.090472522,3.571428571,8,SJF,SJF
6.6,2.416609195,3.4,4,SJF,SJF
6.066666667,2.93181779,5.666666667,10,SJF,SJF
6,2.556038602,5.4,10,SJF,SJF
5.15,3.166622807,5.7,9,SJF,SJF
6.375,2.735758579,5.75,8,SJF,SJF
6.571428571,2.411706145,5.357142857,8,SJF,SJF
6.666666667,2.943920289,4.944444444,10,SJF,SJF
4.875,3.099899192,6.25,8,SJF,SJF
5.571428571,2.638026473,4.785714286,8,SJF,SJF
4.4,2.870540019,6.4,9,SJF,SJF
5.55,3.073678578,4.6,10,SJF,SJF
5.5,3.685557398,6.5,8,SJF,SJF
5.647058824,2.969277521,4.470588235,10,SJF,SJF
6.333333333,2.426703296,5.5,8,SJF,SJF
4.636363636,3.112225958,6.454545455,9,SJF,SJF
5.5,2.587362449,5.777777778,10,SJF,SJF
6.368421053,2.737854064,6.631578947,10,SJF,SJF
6,2.320477404,6.692307692,10,SJF,SJF
5.8,3.102687008,5.933333333,10,SJF,SJF
5,3.511884584,6.333333333,6,SJF,SJF
5,3.488074923,4.75,6,SJF,SJF
5.666666667,3.248931448,5.333333333,7,SJF,SJF
5.928571429,2.939005802,4.428571429,8,SJF,SJF
4.75,3.288236609,5.0625,10,SJF,SJF
5.333333333,3.036811193,4.5,4,SJF,SJF
6.230769231,2.939226642,5.692307692,9,SJF,SJF
5.95,2.819131072,6.65,10,SJF,SJF
6.058823529,3.171019288,6.117647059,10,SJF,SJF
6.133333333,2.33428552,4.4,9,SJF,SJF
7.153846154,3.084605793,6.307692308,10,SJF,SJF
5.636363636,2.012358511,5.181818182,10,SJF,SJF
5.833333333,2.967415636,5.055555556,9,SJF,SJF
4.3,2.147091055,5.9,6,SJF,SJF
4.857142857,2.721794126,5.785714286,9,SJF,SJF
4,2.607680962,7.8,6,SJF,SJF
4.625,2.955397604,4.5625,10,SJF,SJF
5.578947368,2.391119303,5.526315789,10,SJF,SJF
5.6,2.727636339,4.3,9,SJF,SJF
3.947368421,2.235448482,6.421052632,10,SJF,SJF
6.294117647,2.695632762,6.294117647,10,SJF,SJF
7.421052632,2.759019457,5.157894737,10,SJF,SJF
6.666666667,0.942809042,5,8,SJF,SJF
3.833333333,2.409472049,6.666666667,10,SJF,SJF
4.75,2.165063509,5.75,9,SJF,SJF
7.625,2.712816802,4.75,10,SJF,SJF
4.9,2.211334439,4,10,SJF,SJF
5.777777778,1.474055462,2.777777778,10,SJF,SJF
6.153846154,2.069788315,5.153846154,10,SJF,SJF
5,2.390457219,5.571428571,10,SJF,SJF
4.857142857,3.642156795,3.714285714,8,SJF,SJF
5.4,2.332380758,6,6,SJF,SJF
4,2.828427125,4.375,9,SJF,SJF
6.35,2.351063589,6.25,10,SJF,SJF
6.6,1.959591794,4.6,9,SJF,SJF
5.333333333,3.472111109,5.916666667,9,SJF,SJF
5.611111111,2.831153846,4.777777778,10,SJF,SJF
4.9,2.11896201,4.7,9,SJF,SJF
6.176470588,2.357348813,5,10,SJF,SJF
6.285714286,2.864276808,6,9,SJF,SJF
5.315789474,2.493204059,5.789473684,10,SJF,SJF
6.083333333,2.722080495,6.583333333,9,SJF,SJF
5.631578947,3.115504966,5.315789474,10,SJF,SJF
5.8,2.948445918,6.333333333,10,SJF,SJF
5.555555556,2.629368792,7.222222222,8,SJF,SJF
4.45,2.479415254,5,10,SJF,SJF
5.461538462,3.225270045,4.846153846,10,SJF,SJF
6.315789474,2.363152034,5.789473684,10,SJF,SJF
6.214285714,2.832933145,5,9,SJF,SJF
5,2.088931871,7,7,SJF,SJF
5.65,2.535251467,5.9,10,SJF,SJF
5.684210526,2.535072543,6.526315789,10,SJF,SJF
4.666666667,2.943920289,5.611111111,10,SJF,SJF
5.090909091,2.391444807,4.909090909,6,SJF,SJF
5.5,2.442188714,6.214285714,9,SJF,SJF
6.777777778,2.506780927,5.944444444,10,SJF,SJF
5.647058824,3.161183257,4.823529412,10,SJF,SJF
6.181818182,2.854603358,5.090909091,10,SJF,SJF
6.583333333,2.177855724,4.333333333,8,SJF,SJF
7.333333333,1.795054936,2.333333333,6,SJF,SJF
5.909090909,2.502890891,5.272727273,9,SJF,SJF
5.764705882,2.941176471,6.352941176,10,SJF,SJF
4.4,3.440930107,6,5,SJF,SJF
6,3.16227766,7.2,9,SJF,SJF
4.333333333,2.538591035,6.222222222,10,SJF,SJF
5.5,3.082207001,3.75,10,SJF,SJF
5.941176471,2.235294118,6.352941176,10,SJF,SJF
5.181818182,2.516064091,5.363636364,10,SJF,SJF
5,3.514675117,5.764705882,10,SJF,SJF
5.75,2.487468593,6,10,SJF,SJF
6,2.581988897,4.833333333,10,SJF,SJF
5.125,3.295356582,3.375,6,SJF,SJF
6.333333333,3.176301133,6.333333333,8,SJF,SJF
4.6,3.382306905,6.8,7,SJF,SJF
5.611111111,2.946540135,5.166666667,8,SJF,SJF
8.2,1.166190379,5,8,SJF,SJF
6.333333333,3.036811193,6.416666667,8,SJF,SJF
5.857142857,2.66879167,5.214285714,9,SJF,SJF
6.25,2.126225137,4.916666667,10,SJF,SJF
5.25,2.537222891,5.5625,9,SJF,SJF
6.285714286,3.057276366,6.857142857,7,SJF,SJF
5,2.915475947,5.333333333,8,SJF,SJF
6.933333333,2.048305533,5.8,10,SJF,SJF
3.8,2.315167381,7.8,9,SJF,SJF
4.4,2.059126028,5.4,8,SJF,SJF
4.545454545,2.995864919,7.454545455,7,SJF,SJF
5.416666667,3.094574105,7.25,8,SJF,SJF
5.388888889,3.093701287,3.722222222,10,SJF,SJF
5.666666667,1.795054936,3.333333333,9,SJF,SJF
5.571428571,2.664965444,6.357142857,10,SJF,SJF
7.8,2.561249695,5,7,SJF,SJF
6.111111111,2.726187588,6.222222222,10,SJF,SJF
6,3.055050463,5,9,SJF,SJF
6,3.278719262,5.75,8,SJF,SJF
5,2.222875721,6,9,SJF,SJF
6.777777778,2.678215732,4.833333333,10,SJF,SJF
5.071428571,2.462991379,4.642857143,9,SJF,SJF
5.363636364,2.568081253,3.727272727,7,SJF,SJF
5.583333333,2.498610725,5.833333333,9,SJF,SJF
5.263157895,2.047902785,5.052631579,10,SJF,SJF
6.571428571,3.06394437,6.428571429,8,SJF,SJF
6.315789474,2.97449919,5.789473684,9,SJF,SJF
5.666666667,2.467567403,6,10,SJF,SJF
5.210526316,2.966105853,5.578947368,10,SJF,SJF
6.428571429,3.06394437,6.5,8,SJF,SJF
5.333333333,1.374368542,5,10,SJF,SJF
5.142857143,2.559496124,6.5,10,SJF,SJF
5.666666667,2.748737084,4.555555556,10,SJF,SJF
5.533333333,2.729265265,5.133333333,8,SJF,SJF
5.272727273,2.733326614,4.636363636,8,SJF,SJF
4.833333333,3.157882554,5.333333333,9,SJF,SJF
6.25,3.051638904,5.0625,10,SJF,SJF
5.615384615,2.497335859,4.846153846,10,SJF,SJF
6.4,2.870540019,6.8,6,SJF,SJF
3.8,2.6,5.4,9,SJF,SJF
6.210526316,3.15526206,5.368421053,10,SJF,SJF
5.153846154,2.983187605,6.153846154,8,SJF,SJF
6.25,2.727178029,6.375,9,SJF,SJF
6.571428571,3.06394437,4.285714286,9,SJF,SJF
6.5,2.121320344,4.75,6,SJF,SJF
3.6,1.854723699,4.6,4,SJF,SJF
5.235294118,3.039531925,5.117647059,10,SJF,SJF
5.214285714,2.596111692,6.428571429,8,SJF,SJF
4.2,2.315167381,6.4,9,SJF,SJF
5.176470588,2.50259381,5.352941176,10,SJF,SJF
6.8,1.720465053,6.4,6,SJF,SJF
6.875,2.027159343,6,9,SJF,SJF
5.894736842,2.899995224,5.684210526,8,SJF,SJF
7.5,2.418677324,5.3,9,SJF,SJF
5.4,3.006659276,5.3,9,SJF,SJF
5.090909091,2.538952735,4.818181818,10,SJF,SJF
6.315789474,2.363152034,4.894736842,10,SJF,SJF
4.470588235,3.050894701,4.411764706,10,SJF,SJF
6.142857143,2.972664578,6.142857143,9,SJF,SJF
6.428571429,2.664965444,4.071428571,10,SJF,SJF
4.588235294,2.850362692,6,9,SJF,SJF
5.642857143,2.607876609,5,10,SJF,SJF
4.727272727,2.259964163,6,10,SJF,SJF
6,3.295017884,3.714285714,9,SJF,SJF
6.8,1.939071943,6.6,6,SJF,SJF
6.133333333,2.526306043,5.466666667,10,SJF,SJF
5.636363636,2.532434232,5.272727273,9,SJF,SJF
4.5,3.07408523,5.7,10,SJF,SJF
4.588235294,2.850362692,4.764705882,9,SJF,SJF
6.333333333,2.687419249,6.583333333,8,SJF,SJF
5.555555556,2.910177967,5.055555556,8,SJF,SJF
6,2.294157339,5.736842105,9,SJF,SJF
5.529411765,2.851576387,5.176470588,10,SJF,SJF
3.384615385,1.820332241,5.384615385,8,SJF,SJF
4.888888889,3.071172214,7.111111111,9,SJF,SJF
4.538461538,2.649103901,6.153846154,10,SJF,SJF
4.909090909,2.644189013,3.454545455,10,SJF,SJF
5.666666667,2.924988129,5.833333333,8,SJF,SJF
5.15,2.833284313,5.2,8,SJF,SJF
6.2,3.249615362,5.6,9,SJF,SJF
5.875,3.257203555,5.25,10,SJF,SJF
4.866666667,2.526306043,6.266666667,10,SJF,SJF
5.272727273,2.926086716,6.181818182,10,SJF,SJF
5.9,2.586503431,4.7,9,SJF,SJF
6.857142857,3.136356914,6.285714286,8,SJF,SJF
5.944444444,2.738049229,4.888888889,10,SJF,SJF
6.529411765,2.78900461,4.176470588,10,SJF,SJF
6.818181818,2.479669399,5.272727273,10,SJF,SJF
4.272727273,2.596883065,3.363636364,9,SJF,SJF
5.75,2.586020108,4.875,10,SJF,SJF
5.909090909,3.058655244,4.636363636,10,SJF,SJF
5.294117647,2.885352581,5.764705882,10,SJF,SJF
4.4,2.690724809,6.5,10,SJF,SJF
4.888888889,2.024540795,5.666666667,10,SJF,SJF
5.142857143,2.996596709,5,8,SJF,SJF
5.727272727,3.077511069,4.636363636,8,SJF,SJF
6.4,3.056141358,5.4,10,SJF,SJF
7.071428571,2.548508968,6.214285714,8,SJF,SJF
5.631578947,3.215268284,6.157894737,10,SJF,SJF
5.9375,2.925507435,5.3125,9,SJF,SJF
4.666666667,3.055050463,5.055555556,10,SJF,SJF
6,2.549509757,3.875,9,SJF,SJF
4.642857143,2.580341695,6.857142857,10,SJF,SJF
5.111111111,2.282515398,4.111111111,8,SJF,SJF
7,3.16227766,4.2,8,SJF,SJF
6.2,3.059411708,5.466666667,10,SJF,SJF
6.315789474,2.866368169,4.947368421,10,SJF,SJF
6.285714286,2.657296463,5.428571429,9,SJF,SJF
4.6,1.496662955,5.4,6,SJF,SJF
5.9,3.112876483,6.6,10,SJF,SJF
5.6,2.39582971,7.1,10,SJF,SJF
5.923076923,3.245388171,7,9,SJF,SJF
5.733333333,3.453822359,5.533333333,9,SJF,SJF
6.375,1.653594569,5.75,9,SJF,SJF
4.571428571,1.761261144,5.571428571,10,SJF,SJF
5.714285714,2.249716535,5.714285714,7,SJF,SJF
4.6875,2.171369096,5.5,8,SJF,SJF
5,2.666666667,5.666666667,10,SJF,SJF
5.307692308,2.613121193,5.461538462,10,SJF,SJF
7.357142857,2.49591503,5.5,10,SJF,SJF
5.857142857,2.849991049,6.214285714,8,SJF,SJF
5.6,2.576819745,5.2,8,SJF,SJF
5.111111111,3.160325034,6.166666667,10,SJF,SJF
6.153846154,2.597222002,5.076923077,10,SJF,SJF
4.9,2.808914381,4.1,10,SJF,SJF
5.647058824,2.888948037,5.764705882,10,SJF,SJF
5.214285714,2.568450657,5.928571429,9,SJF,SJF
6.368421053,2.776035157,4.684210526,9,SJF,SJF
5.578947368,3.117282715,4.736842105,10,SJF,SJF
4.5,2.929732639,7,9,SJF,SJF
5.222222222,2.298684541,6.111111111,8,SJF,SJF
7.833333333,1.771690969,7.5,6,SJF,SJF
5.333333333,2.838231061,4.833333333,8,SJF,SJF
6.333333333,2,5.444444444,9,SJF,SJF
4,2.581988897,5.333333333,5,SJF,SJF
6.052631579,3.119947439,6.157894737,10,SJF,SJF
7.4,3.555277767,6.4,10,SJF,SJF
5.833333333,2.948634335,6.111111111,10,SJF,SJF
6.25,2.968585522,5.375,9,SJF,SJF
6.461538462,2.468739467,6.769230769,9,SJF,SJF
6.25,3.230711996,5.125,9,SJF,SJF
3.5,1.936491673,7.25,8,SJF,SJF
4.307692308,2.553568103,5.230769231,7,SJF,SJF
3.625,2.735758579,5,9,SJF,SJF
5.666666667,2.624669291,4.888888889,10,SJF,SJF
5,2.5,5,6,SJF,SJF
3.5,2.061552813,4.666666667,9,SJF,SJF
6.083333333,2.019006907,5.666666667,9,SJF,SJF
5.684210526,2.866368169,4.947368421,9,SJF,SJF
4.6,2.457641145,5.15,10,SJF,SJF
6.083333333,2.099933861,5.916666667,10,SJF,SJF
5.1,2.44744765,4.7,10,SJF,SJF
6.714285714,2.118913853,5.428571429,8,SJF,SJF
5.066666667,3.355923453,5.066666667,9,SJF,SJF
4.2,2.13541565,3.8,6,SJF,SJF
4.333333333,3.018461713,6.444444444,9,SJF,SJF
6.555555556,2.266230895,4.444444444,7,SJF,SJF
6.142857143,2.972664578,5.285714286,10,SJF,SJF
3.9375,2.609328218,5.1875,10,SJF,SJF
5.571428571,3.016958869,5.428571429,6,SJF,SJF
4.2,2.039607805,6.2,10,SJF,SJF
5.388888889,3.07569123,5,10,SJF,SJF
6.222222222,2.572408201,7.333333333,9,SJF,SJF
4.857142857,3.248233429,6.714285714,10,SJF,SJF
5.454545455,2.903403531,4.909090909,10,SJF,SJF
5.076923077,3.049881169,6.230769231,10,SJF,SJF
4.705882353,2.885352581,5,10,SJF,SJF
5.230769231,2.66469355,6.461538462,9,SJF,SJF
4.928571429,3.104473402,6.285714286,9,SJF,SJF
6.071428571,2.840127907,4.642857143,10,SJF,SJF
5.1875,3.10682213,4.1875,9,SJF,SJF
6.444444444,3.130889512,6.111111111,9,SJF,SJF
6.411764706,2.377809757,6.411764706,9,SJF,SJF
